,title,price,link
20,"ROG Zephyrus G16, 16 ""(40.64cm) 2.5K OLED ROG Nebula Display 240Hz, Ultra 7 155H, Gaming Laptop (16GB LPDDRX/1TB SSD/NVIDIA GeForce RTX 4060 /Win11/Office 2021/Eclipse Grey/1.85 Kg ),GU605MV-CO711WS  ","1,79,990",https://amazon.in//Zephyrus-40-64cm-Display-GeForce-GU605MV-CO711WS/dp/B09T9CQ5DR/ref=sr_1_101?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-101
21,"Dell Vostro 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6""(39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","53,700",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_102?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-102
22,"ASUS Vivobook 15, 15.6"" (39.62cm) FHD, Intel Core i7-12700H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Icelight Silver/1.7 Kg), X1502ZA-EJ745WS  ","64,990",https://amazon.in//ASUS-Vivobook-i7-12700H-Icelight-X1502ZA-EJ745WS/dp/B0D3LSSQ96/ref=sr_1_103?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-103
23,"HP Victus Gaming Laptop,12th Gen Intel Core i5-12450H,4GB RTX 3050 GPU,15.6-inch(39.6 cm),FHD,IPS,16GB DDR4,512GB SSD,Backlit KB,Dual speakers (MSO, Blue,2.37 kg),fa0998TX  ","65,980",https://amazon.in//HP-i5-12450H-15-6-inch-speakers-fa0998TX/dp/B0D9HM28T1/ref=sr_1_104?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-104
24,"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN  ","25,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6009LIN/dp/B0D6Z2H2HR/ref=sr_1_13?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.MPfRRWvR1zv8cS4EMt5RBaNu69b4O1sNkIk9bvdoBdhAAbN6K0HiTrJeNhh7vO-K_NjOUfEDq-nniBb60kQVPCWf7rLCzE1c7Mh3c4PWNH1cTw096kyElRAwvJKA07g5SjSeFQAoR30Oah4pRlLGYWPIcGq7p7ewpjpSq1kHLxsP2MKXzaPA_r1xu3Nz5q6uIp8DebOUpK8fr5SNivQxfl6NVjiVZHGWSkOf5k5i6E8.pDF8CDLmr9A-IPIyc0dykign7YsSoKmxXhRImJH2QFY&dib_tag=se&keywords=laptop&qid=1724867672&sprefix=laptop%2Caps%2C271&sr=8-13
25,"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","68,490",https://amazon.in//Lenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN/dp/B0CX8XPKWJ/ref=sr_1_105?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-105
26,"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,09,990",https://amazon.in//Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_106?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-106
27,"(Refurbished) Lenovo ThinkPad 7th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ","15,899",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR4BZMQG/ref=sr_1_107?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-107
28,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN  ","22,490",https://amazon.in//Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_108?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-108
29,"HP Victus Gaming Laptop, 12th Gen Intel Core i5-12450H,4GB RTX 2050 GPU,15.6-inch(39.6 cm),FHD,IPS,144Hz,16GB DDR4,512GB SSD,Backlit KB,MSO,B&O,9ms Response time(Blue, 2.29 kg),fa1373TX/fa1227TX  ","59,336",https://amazon.in//HP-i5-12450H-15-6-inch-Response-fa1373TX/dp/B0D2DDJ6PJ/ref=sr_1_109?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-109
30,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13500H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p Camera/Alexa/3 Month Game Pass/Grey/1.89Kg), 82XF0077IN  ","73,490",https://amazon.in//Lenovo-IdeaPad-350Nits-Backlit-82XF0077IN/dp/B0CNK232CB/ref=sr_1_110?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-110
31,"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 7735HS 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office 2021/NVIDIA RTX 3050 6GB/Alexa/3 Month Game Pass/Onyx Grey/2.3Kg), 82SB00QSIN  ","71,990",https://amazon.in//Lenovo-IdeaPad-Gaming-39-62cm-82SB00QSIN/dp/B0D8HXWJFK/ref=sr_1_111?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-111
32,"FUTOPIA ULTIMUS PRO [2024] Intel Celeron Dual Core Upto 2.8 Ghz 4GB RAM 128 GB eMMC Expandable Upto 512 GB, 14.1"" HD Display Intel HD Graphics Win 11 Home 1.30 Kg Thin & Light Laptop Space Grey  ","12,990",https://amazon.in//FUTOPIA-ULTIMUS-Celeron-Expandable-Graphics/dp/B0CY2PQKSM/ref=sr_1_112?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-112
33,"ASUS Vivobook Go 14 (2023) Thin & Light Laptop,AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, (8GB RAM/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Silver/1.38 kg), E1404FA-NK521WS  ","37,919",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK521WS/dp/B0BVMM9CW5/ref=sr_1_113?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-113
34,"Lenovo ThinkBook 15 G5 AMD Ryzen 3 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Mineral Grey/1 Year Onsite/1.7 kg), 21JF002JIN  ","30,150",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JF002JIN/dp/B0CGCKPWCX/ref=sr_1_114?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.pGch5bIT7bpyytAeuNf0LZ0X_vYZ6XL9X3abCkPTvXT4-rxqJgkmw6JrBZzGOOHcQUzJbNwlSoR9boXZ5Or3sH6y1JSW2uxBKmealsqISTRsAPrEpgkski_boHSkMBRhXoGWyPiaiwLg7xwBaTlBJRI0NWiSmp9dFkUNM8az3vl9ng_VpqLa-k7pnUeg5lhWndnceK_xiYU5MUs-GCrKich7uuRE8-VOp82w1o9KVsI.XFmYPqVJ_6iTA1MwdB9fdUDKP7mx-VpdzjHWzFY-ujU&dib_tag=se&keywords=laptop&qid=1724867713&sprefix=laptop%2Caps%2C271&sr=8-114
35,"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics), Black  ","13,299",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR495DW5/ref=sr_1_14?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.MPfRRWvR1zv8cS4EMt5RBaNu69b4O1sNkIk9bvdoBdhAAbN6K0HiTrJeNhh7vO-K_NjOUfEDq-nniBb60kQVPCWf7rLCzE1c7Mh3c4PWNH1cTw096kyElRAwvJKA07g5SjSeFQAoR30Oah4pRlLGYWPIcGq7p7ewpjpSq1kHLxsP2MKXzaPA_r1xu3Nz5q6uIp8DebOUpK8fr5SNivQxfl6NVjiVZHGWSkOf5k5i6E8.pDF8CDLmr9A-IPIyc0dykign7YsSoKmxXhRImJH2QFY&dib_tag=se&keywords=laptop&qid=1724867672&sprefix=laptop%2Caps%2C271&sr=8-14
36,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (32GB RAM/128GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","28,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTUxOTM5MDU3NzM2MTQ2OjE3MjQ4Njc3MTk6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc0MzMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC46NHCS%2Fref%3Dsr_1_113_sspa%3Fcrid%3D17B5S1XE7R3NU%26dib%3DeyJ2IjoiMSJ9.aFsMMg1zBZPBSzD5Z4F5zlHxBbaENGAmgkR1s3r4u5Nto6IKzKwOF0KTkbZn6U6k7IqZ_sC8XjpBvuT8_d6P3vaAGHDqch4BwiTfkhjedyb-a_al4r83i1142vk28ZkaGWhNiQxZEubNIL26u2qlIs2WNmRA0l5ep0TSOugTM_kf8lmPxyUIxd7-fs1PhWuHU2F9NrwzfzcQya1LVTT3zWWSHr0Cba0beDNl8DxvSkM.ZEctP5gOeduQXQAWR7V_1NSpHgNGqIh1KasLazL02zo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724867719%26sprefix%3Dlaptop%252Caps%252C271%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
37,"(Refurbished) Dell Precision 7520 Intel Core i7 - 7920HQ Quad Core Processor 7th Gen, 32 GB Ram & 512 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","53,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTUxOTM5MDU3NzM2MTQ2OjE3MjQ4Njc3MTk6c3BfYXRmX25leHQ6MzAwMTQ4NTM0ODc1MjMyOjowOjo&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CXXH2QWS%2Fref%3Dsr_1_114_sspa%3Fcrid%3D17B5S1XE7R3NU%26dib%3DeyJ2IjoiMSJ9.aFsMMg1zBZPBSzD5Z4F5zlHxBbaENGAmgkR1s3r4u5Nto6IKzKwOF0KTkbZn6U6k7IqZ_sC8XjpBvuT8_d6P3vaAGHDqch4BwiTfkhjedyb-a_al4r83i1142vk28ZkaGWhNiQxZEubNIL26u2qlIs2WNmRA0l5ep0TSOugTM_kf8lmPxyUIxd7-fs1PhWuHU2F9NrwzfzcQya1LVTT3zWWSHr0Cba0beDNl8DxvSkM.ZEctP5gOeduQXQAWR7V_1NSpHgNGqIh1KasLazL02zo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724867719%26sprefix%3Dlaptop%252Caps%252C271%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
38,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/256 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG  ","23,599",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PTFFZH/ref=sr_1_115?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.aFsMMg1zBZPBSzD5Z4F5zlHxBbaENGAmgkR1s3r4u5Nto6IKzKwOF0KTkbZn6U6k7IqZ_sC8XjpBvuT8_d6P3vaAGHDqch4BwiTfkhjedyb-a_al4r83i1142vk28ZkaGWhNiQxZEubNIL26u2qlIs2WNmRA0l5ep0TSOugTM_kf8lmPxyUIxd7-fs1PhWuHU2F9NrwzfzcQya1LVTT3zWWSHr0Cba0beDNl8DxvSkM.ZEctP5gOeduQXQAWR7V_1NSpHgNGqIh1KasLazL02zo&dib_tag=se&keywords=laptop&qid=1724867719&sprefix=laptop%2Caps%2C271&sr=8-115
39,"HP 15s 12th Gen Intel Core i5, 15/6inch (39.6 cm), 8GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit Kb, (Win 11 Home, Natural Silver, 1.69kg), fq5202TU / fq5329TU  ","47,006",https://amazon.in//HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_116?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.aFsMMg1zBZPBSzD5Z4F5zlHxBbaENGAmgkR1s3r4u5Nto6IKzKwOF0KTkbZn6U6k7IqZ_sC8XjpBvuT8_d6P3vaAGHDqch4BwiTfkhjedyb-a_al4r83i1142vk28ZkaGWhNiQxZEubNIL26u2qlIs2WNmRA0l5ep0TSOugTM_kf8lmPxyUIxd7-fs1PhWuHU2F9NrwzfzcQya1LVTT3zWWSHr0Cba0beDNl8DxvSkM.ZEctP5gOeduQXQAWR7V_1NSpHgNGqIh1KasLazL02zo&dib_tag=se&keywords=laptop&qid=1724867719&sprefix=laptop%2Caps%2C271&sr=8-116
40,"Lenovo V15 AMD Ryzen 3 7320U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Arctic Grey/1.65 Kg), 82YU00W7IN  ","29,999",https://amazon.in//Lenovo-39-62cm-Antiglare-Windows-82YU00W7IN/dp/B0C69Z4TKW/ref=sr_1_117?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.aFsMMg1zBZPBSzD5Z4F5zlHxBbaENGAmgkR1s3r4u5Nto6IKzKwOF0KTkbZn6U6k7IqZ_sC8XjpBvuT8_d6P3vaAGHDqch4BwiTfkhjedyb-a_al4r83i1142vk28ZkaGWhNiQxZEubNIL26u2qlIs2WNmRA0l5ep0TSOugTM_kf8lmPxyUIxd7-fs1PhWuHU2F9NrwzfzcQya1LVTT3zWWSHr0Cba0beDNl8DxvSkM.ZEctP5gOeduQXQAWR7V_1NSpHgNGqIh1KasLazL02zo&dib_tag=se&keywords=laptop&qid=1724867719&sprefix=laptop%2Caps%2C271&sr=8-117
41,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (Free MS Office) Lifetime (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) 1 Year Brand Warranty  ","42,490",https://amazon.in//Lenovo-39-62cm-Antiglare-Lifetime-Warranty/dp/B0D9MCS9CK/ref=sr_1_118?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.aFsMMg1zBZPBSzD5Z4F5zlHxBbaENGAmgkR1s3r4u5Nto6IKzKwOF0KTkbZn6U6k7IqZ_sC8XjpBvuT8_d6P3vaAGHDqch4BwiTfkhjedyb-a_al4r83i1142vk28ZkaGWhNiQxZEubNIL26u2qlIs2WNmRA0l5ep0TSOugTM_kf8lmPxyUIxd7-fs1PhWuHU2F9NrwzfzcQya1LVTT3zWWSHr0Cba0beDNl8DxvSkM.ZEctP5gOeduQXQAWR7V_1NSpHgNGqIh1KasLazL02zo&dib_tag=se&keywords=laptop&qid=1724867719&sprefix=laptop%2Caps%2C271&sr=8-118
42,"HP Laptop 15s, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, Backlit KB, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), ey2001AU  ","48,490",https://amazon.in//HP-15-6-inch-Graphics-Speakers-ey2001AU/dp/B0C9DDN2JB/ref=sr_1_119?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.aFsMMg1zBZPBSzD5Z4F5zlHxBbaENGAmgkR1s3r4u5Nto6IKzKwOF0KTkbZn6U6k7IqZ_sC8XjpBvuT8_d6P3vaAGHDqch4BwiTfkhjedyb-a_al4r83i1142vk28ZkaGWhNiQxZEubNIL26u2qlIs2WNmRA0l5ep0TSOugTM_kf8lmPxyUIxd7-fs1PhWuHU2F9NrwzfzcQya1LVTT3zWWSHr0Cba0beDNl8DxvSkM.ZEctP5gOeduQXQAWR7V_1NSpHgNGqIh1KasLazL02zo&dib_tag=se&keywords=laptop&qid=1724867719&sprefix=laptop%2Caps%2C271&sr=8-119
43,"Dell 15 Thin & Light Laptop, 12th Generation Intel Core i3-1215U Processor, 8GB DDR4 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Win 11 + MSO'21, 15 Month McAfee, Titan Grey, 1.69kg  ","37,490",https://amazon.in//Dell-Generation-i3-1215U-Processor-39-62cm/dp/B0D832FWZX/ref=sr_1_120?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.aFsMMg1zBZPBSzD5Z4F5zlHxBbaENGAmgkR1s3r4u5Nto6IKzKwOF0KTkbZn6U6k7IqZ_sC8XjpBvuT8_d6P3vaAGHDqch4BwiTfkhjedyb-a_al4r83i1142vk28ZkaGWhNiQxZEubNIL26u2qlIs2WNmRA0l5ep0TSOugTM_kf8lmPxyUIxd7-fs1PhWuHU2F9NrwzfzcQya1LVTT3zWWSHr0Cba0beDNl8DxvSkM.ZEctP5gOeduQXQAWR7V_1NSpHgNGqIh1KasLazL02zo&dib_tag=se&keywords=laptop&qid=1724867719&sprefix=laptop%2Caps%2C271&sr=8-120
